SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,China,Xiamen Gaoqi,KARELIA TOBACCO
SALEM - MENTHOL KS BOX,200,44768,China,Quanzhou,JTI
MARLBORO - GOLD (3.5) KS RCB - SOUTH AFRICA DF,200,123661,Central Africa,Bangui,PMI
VOGUE - LILAS 100's BOX SLIMS,200,50571,Spain,Valencia,BAT
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Barbados,Bridgetown,PMI
MEVIUS - LBS YELLOW KS RCB C,200,119761,South Korea,Daegu,JTI
WINSTON - CLASSIC KS BOX,400,54087,Poland,Gdansk,JTI
CHESTERFIELD - FILTER (BLUE 4.0) KS BOS WHITE - MALAYSIA DF,200,115312,Malaysia,Johor Bahru,PMI
SEVEN STARS - KS BOX,200,46302,China,Taiyuan Wusu,JTI
WINSTON - CLASSIC RED KS BOX,400,45379,Germany,Munich,JTI
MARLBORO - TROPICAL SPLASH MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,138525,Morocco,Casablanca,PMI
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Belize,Belize City,PMI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Brazil,Brasilia,PMI
MORE - KS BOX,200,45387,China,Chengdu Tianfu,JTI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - EGYPT DF - EGYPTAIR,400,125129,Egypt,Sharm El Sheikh,PMI
OME - 100's L-STICK BOX SUPERSLIMS,200,103401,Turkey,Istanbul Asia Airport,KARELIA TOBACCO
DAVIDOFF - (WHITE) 90's OCTAGONAL PACK,200,52524,Turkey,Gaziantep Airport,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,600,43912,Great Britain,London Stansted,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Brazil,Recife,PMI
STERLING - KS BOX,200,44904,Canary Islands,Tenerife,JTI
MARLBORO - TOUCH GRAY KS DSP SLIMS WHITE - TURKEY DF,200,124776,Turkey,Istanbul Airport,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE,400,142119,Brazil,Rio de Janeiro,PMI
MARLBORO - SILVER BLUE (3.5) KS RCS 600 SPECIAL OUTER WHITE - TURKEY DF,600,137513,Turkey,Ankara Airport,PMI
ESSE - BLUE 100's BOX SUPERSLIMS,200,52172,South Korea,Busan - Kimhae,KT & G
SILK CUT - SILVER KS BOX,200,46016,Greece,Thessaloniki,JTI
MERIT - (ORANGE) KS BOX - ITALY DF - IDM ITALY,200,120994,Italy,Venice,PMI
KENT - CONVERTIBLES KS RCB C,200,59762,Turkey,Samsun Airport,BAT
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM GREECE,200,123331,Greece,Athens,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Turkey,Cukurova Airport,IMPERIAL BRANDS
RAISON - ICEPRESSO KS BOX C,200,90969,South Korea,Jeju (downtown),KT & G
RAISON - FRENCH BLACK KS BOX C,200,102693,South Korea,Jeju (downtown),KT & G
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Yantai Penglai,NANYANG BROTHERS
ESSE - CHANGE UP 100's BOX C SUPERSLIMS,200,106177,Turkey,Istanbul Asia Airport,KT & G
DAVIDOFF - CLASSIC KS OCTAGONAL PACK,400,53129,Morocco,Rabat,IMPERIAL BRANDS
PARLIAMENT - NIGHT BLUE KS RCB 600 WHITE - TURKEY DF,600,70909,Turkey,Cukurova Airport,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Dominican Republic,La Romana,PMI
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS BOX C WRG WHITE - JAPAN DF,200,122726,Japan,Tokyo - Narita,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,600,51260,Dominican Republic,Puerto Plata,BAT
PARLIAMENT - NIGHT BLUE 100's RCB WHITE - TAIWAN DF,200,55830,Taiwan,Kaohsiung,PMI
MARLBORO - RED 3.5 KS BOX 600 SPECIAL OUTER - GENERIC DF-ENG TXT,600,125840,Colombia,Medellin Jose Maria Cordova,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Switzerland,Geneva,BAT
LUCKY STRIKE - BLUE KS BOX,200,57357,Spain,Madrid Barajas,BAT
GAULOISES - BLONDES (RED) KS BOX,400,45358,Germany,Hannover,IMPERIAL BRANDS
DUNHILL - INTERNATIONAL KS BOX,400,47577,Turkey,Antalya Airport,BAT
BENSON & HEDGES - GOLD KS BOX,200,42846,France,Grenoble,BAT
BOHEM - CIGAR MASTER KS BOX,200,61561,South Korea,Seoul (downtown),KT & G
MAYFAIR - KS BOX,200,44279,Great Britain,Liverpool,JTI
BOHEM - CIGAR NO.1 KS BOX,200,54719,South Korea,Jeju,KT & G
PARLIAMENT - PLATINUM BLUE KS RCS WHITE - TURKEY DF,200,137665,Turkey,Cukurova Airport,PMI
PARLIAMENT - AQUA BLUE KS RCB WHITE - TURKEY DF,200,85805,Turkey,Kayseri Airport,PMI
MEVIUS - LIGHTS 8 KS SOFT,200,88964,Japan,Osaka - Kansai,JTI
CAMEL - (YELLOW) KS BOX,200,49844,Switzerland,Geneva,JTI
SEASONS - KS BOX,200,46300,South Korea,Jeju,KT & G
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain DP,Bilbao,PMI
KENT - WHITE KS RCB,600,56256,Turkey,Cukurova Airport,BAT
LAMBERT & BUTLER - LIGHTS KS BOX,200,43914,Great Britain,Cardiff,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM POLAND,200,125460,Poland,Elblag,PMI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,600,43247,Turkey,Kayseri Airport,IMPERIAL BRANDS
DAVIDOFF - GOLD KS BOX,400,88458,United Arab Emirates,Sharjah,IMPERIAL BRANDS
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Tunisia,Monastir,PMI
MARLBORO - SOL SHUFFLE MENTHOL KS RCS (PROMO) C MUL JUMBO RC WHITE - UAE DF,200,141730,United Arab Emirates,Dubai,PMI
STATE EXPRESS 555 - GOLD KS BOX,200,59744,Japan,Osaka - Kansai,BAT
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - UAE DF,200,120075,United Arab Emirates,Dubai,PMI
DOUBLE HAPPINESS - KS BOX,200,46152,China,Changsha Huanghua,NANYANG BROTHERS
MAYFAIR - SKY BLUE KS BOX,200,46686,Morocco,Casablanca,JTI
WINSTON - BLUE 100's BOX SUPERSLIMS,200,54235,Greece,Corfu,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Dominican Republic,Santo Domingo Las Americas,PMI
ESSE - CHANGE W 100's BOX C SUPERSLIMS,200,94328,South Korea,Daegu (downtown),KT & G
PARLIAMENT - MIX BLOSSOM BREEZE MENTHOL 100's BOX C CHI SUPERSLIMS WHITE - GENERIC DF-ENG TXT - IDM QATAR,200,142301,Qatar,Doha,PMI
WINSTON - CLASSIC KS RCB,200,54448,Russia,Volgograd,JTI
LAMBERT & BUTLER - KS BOX,200,43912,France,Paris Orly,IMPERIAL BRANDS
BENSON & HEDGES - KS BOX,600,45433,Great Britain,Birmingham,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB 600 C WRG SPECIAL OUTER WHITE - TURKEY DF,600,122817,Turkey,Dalaman Airport,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122499,Spain,Bilbao,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Mexico,Cancun,PMI
JOHN PLAYER SPECIAL - BLACK ORIGINAL KS BOX,200,50525,Spain DP,Alicante,IMPERIAL BRANDS
MARLBORO - DOUBLE MIX MIX KS RCS 600 C SPECIAL OUTER WHITE - UAE DF,600,120091,United Arab Emirates,Ras El Khaymah,PMI
DAVIDOFF - CLASSIC KS OCTAGONAL PACK,200,53129,Jordan,Amman,IMPERIAL BRANDS
DAVIDOFF - LIGHT MENTHOL 90's OCTAGONAL PACK,200,48005,Jordan,Amman,IMPERIAL BRANDS
WINSTON - CLASSIC KS BOX,600,54087,Peru,Lima,JTI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE 1,400,141875,Bosnia-Herzegovinia,Sarajevo,PMI
L&M - RED LABEL KS RCB 400 - TURKEY DF,400,56640,Turkey,Trabzon Airport,PMI
STERLING - MENTHOL MENTHOL KS BOX,400,58605,United Arab Emirates,Dubai,JTI
DUNHILL - FINE CUT (BLUE) 90's OCTAGONAL PACK SLIMS,200,58199,South Korea,Incheon,BAT
MARLBORO - RED 3.5 KS BOX - ENGLISH GHW TPD2 DF - IDM CROATIA,200,125441,Croatia,Split,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Brazil,Sao Paulo - Guarulhos,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Egypt,Cairo,BAT
MILD SEVEN - ONE KS BOX,200,46248,China,Nanchang Changbei,JTI
WEST - SILVER KS BOX,400,46755,Turkey,Antalya Airport,IMPERIAL BRANDS
MARLBORO - (RED FWD) KS BOX 400 SPECIAL OUTER - INDOCHINA DF,400,103644,Vietnam,Hanoi,PMI
R1 - (BLUE) KS BOX,200,49944,Germany,Munich,IMPERIAL BRANDS
DUNHILL - SWITCH (BLACK - GREEN) KS OCTAGONAL PACK C,200,103541,United Arab Emirates,Sharjah,BAT
PHILIP MORRIS - KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,122362,France,Bordeaux,PMI
DUNHILL - (GOLD) KS BOX,200,50827,Jordan,Amman,BAT
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Kuwait,Kuwait,IMPERIAL BRANDS
GLAMOUR - MENTHOL 100's L-STICK BOX SUPERSLIMS,200,54225,Dominican Republic,Puerto Plata,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122610,Turkey,Ankara Airport,PMI
LAMBERT & BUTLER - KS BOX,200,43912,Norway,Oslo,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,200,46686,Spain DP,Gerona,JTI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122499,Spain DP,Jerez De La Frontera,PMI
MARLBORO - (RED FWD) KS BOX - AFRICA DF-ENG TXT,200,98236,Ivory Coast,Abidjan,PMI
WINSTON - BLUE KS BOX,200,54088,Canary Islands,Lanzarote,JTI
DUCADOS - (BLUE/WHITE) KS SOFT,200,46625,Canary Islands,Gran Canaria,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Colombia,Cartagena de Indias,PMI
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,124242,Germany,Hannover,PMI
SEASONS - KS BOX,200,46300,South Korea,Daegu,KT & G
MARLBORO - GOLD (3.5) KS RCB - SPAIN DF - IDM SPAIN,200,122496,Spain DP,A Coruna,PMI
CAMEL - FILTER KS BOX,200,88440,France,Grenoble,JTI
L&M - BLUE LABEL KS RCB WHITE - GCC DF,200,90234,Oman,Salalah,PMI
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - ITALY DF - IDM ITALY,200,122502,Italy,Rome Fiumicino,PMI
TIEDEMANN - RED KS BOX,200,45001,Norway,Bergen,J.L. TIEDEMANNS
DAVIDOFF - MENTHOL 90's BOX,200,47107,China,Nanjing Lukou,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,124252,Poland,Olsztyn,PMI
MARLBORO - GOLD (3.5) KS RCB - EGYPT DF - EGYPTAIR,200,123965,Egypt,Marsa Aalam,PMI
DAVIDOFF - WHITE 100's OCTAGONAL PACK SUPERSLIMS,600,49888,United Arab Emirates,Dubai,IMPERIAL BRANDS
WINSTON - CLASSIC KS BOX,200,54087,Brazil,Florianopolis,JTI
MARLBORO - TOUCH BLUE 2.0 KS RCS SLIMS WHITE - TURKEY DF,200,100980,Turkey,Diyarbakir Airport,PMI
PALL MALL - SAN FRANCISCO KS BOX,200,53289,Germany,Duesseldorf,BAT
DAVIDOFF - LIGHTS 90's OCTAGONAL PACK,200,43250,Russia,Volgograd,IMPERIAL BRANDS
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Jinan Xiaoqiang,BAT
CAMEL - ACTIVATE KS BOX C,400,67982,Mexico,Puerto Vallarta,JTI
CAMEL - KS BOX,200,43011,Spain,Jerez De La Frontera,JTI
SUPERKINGS - 100's BOX,200,44938,Great Britain,Cardiff,IMPERIAL BRANDS
WINSTON - RED KS BOX,600,54579,Turkey,Bodrum Airport,JTI
KENT - SURROUND (SILVER) KS RCB,600,107236,Mexico,Guadalajara,BAT
WINSTON - (RED) 100's BOX,200,56994,Spain DP,Barcelona,JTI
KENT - SPARK NAVY BLUE KS RCB,200,106878,Kyrgyzstan,Manas,BAT
SILK CUT - (PURPLE) 100's BOX,600,51404,Turkey,Ankara Airport,JTI
SILK CUT - PURPLE KS BOX,200,45375,Ireland,Dublin,JTI
DAVIDOFF - (WHITE) KS BOX,600,70865,Morocco,Ouarzazate,IMPERIAL BRANDS
UNDEFINED,0,0,Suriname,Paramaribo,JTI
KARELIA - MENTHOL 100's BOX SLIMS,200,48826,Albania,Tirana,KARELIA TOBACCO
MEVIUS - LBS YELLOW 3 KS RCB C,200,126577,South Korea,Seoul (downtown),JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Gabon,Gabon,BAT
FORTUNA - AZUL KS BOX,200,55863,Spain DP,Ibiza,IMPERIAL BRANDS
MARLBORO - RED 3.5 KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,125536,Germany,Munster-Osnabruck,PMI
MORE - 120's BOX SLIMS,200,44186,Grenada,St. George's Point Saline,JTI
WINSTON - SILVER KS BOX,200,55025,United Arab Emirates,Abu Dhabi,JTI
CAMEL - (BLUE) KS BOX,400,45351,Tunisia,Monastir,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Italy,Bologna,BAT
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER WHITE - ARGENTINA DF,600,123955,Argentina,Buenos Aires - Ezeiza,PMI
VOGUE - BLEUE 100's BOX SUPERSLIMS,600,51105,Turkey,Eskisehir Airport,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Mexico,Cancun,BAT
WINSTON - LIGHTS KS BOX,200,45191,China,Wenzhou Longwan,JTI
WINSTON - KS BOX,200,45182,China,Hebei,JTI
WINSTON - KS BOX,200,45182,China,Hangzhou Xiaoshan,JTI
WINSTON - CLASSIC KS BOX,200,54087,Belgium,Charleroi,JTI
MARLBORO - RED 3.5 KS BOX - ITALY DF - IDM ITALY,200,125683,Italy,Bergamo,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - EGYPT DF - EGYPTAIR,400,123029,Egypt,Alexandria,PMI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Colombia,Medellin Jose Maria Cordova,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Caribbean Other,Kralendijk (Bonaire),PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB TRANSPARENT BUNDLE - GENERIC DF-ENG TXT,200,125144,Uganda,Entebbe,PMI
NEWS,600,40461,Morocco,Marrakech,IMPERIAL BRANDS
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain,Valencia,PMI
ESSE - MENTHOL 100's BOX SUPERSLIMS,200,48056,Taiwan,Kaohsiung,KT & G
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,China,Guangzhou Baiyun,IMPERIAL BRANDS
THIS - AFRICA MOLA KS OCTAGONAL PACK C,200,97335,South Korea,Jeju,KT & G
PRINCE - RICH TASTE KS BOX,200,51120,Turkey,Bodrum Airport,BAT
SUPERKINGS - KS BOX,200,46746,Dominican Republic,Santo Domingo Las Americas,IMPERIAL BRANDS
MARLBORO - (GOLD 3.0) KS RCB 400 - AFRICA DF-ENG TXT,400,114699,Ghana,Accra,PMI
WEST - SILVER KS BOX,200,46755,Germany,Duesseldorf,IMPERIAL BRANDS
WEST - RED KS BOX,200,46023,Germany,Hamburg,IMPERIAL BRANDS
MARLBORO - (GOLD) KS BOX 600 SPECIAL OUTER - TURKEY DF,600,42073,Turkey,Diyarbakir Airport,PMI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,400,97296,Dominican Republic,Santo Domingo Las Americas,JTI
WINSTON - BLUE 100's BOX SUPERSLIMS,400,54235,Macedonia,Ohrid,JTI
BENSON & HEDGES - SMOOTH BLUE KS RCB,200,95950,Australia,Perth,BAT
UNDEFINED,200,0,South Korea,Seoul (downtown),CHINA NATIONAL
DAVIDOFF - SLIMS GOLD KS OCTAGONAL PACK SLIMS,200,88913,Turkey,Bodrum Airport,IMPERIAL BRANDS
UNDEFINED,0,0,Oman,Salalah,JTI
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Portugal,Lisbon,IMPERIAL BRANDS
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Ethiopia,Addis Ababa,BAT
ASHIMA - KS BOX SUPERSLIMS,200,103392,Peru,Lima,CHINA NATIONAL
DAVIDOFF - EVOLVE RED KS BOX,200,124454,Saudi Arabia,RIYADH,IMPERIAL BRANDS
NATURAL AMERICAN SPIRIT - (BLUE) KS BOX,200,54054,Peru,Lima,JTI
STERLING - (RED) KS BOX,400,61078,Great Britain,Liverpool,JTI
KENT - SPARK NAVY BLUE KS RCB,200,106878,Brazil,Florianopolis,BAT
DUNHILL - (BLUE) KS BOX,200,49364,Saudi Arabia,Jeddah,BAT
DAVIDOFF - SLIMS WHITE 100's OCTAGONAL PACK SUPERSLIMS,200,54186,Turkey,Trabzon Airport,IMPERIAL BRANDS
UNDEFINED,0,0,Tunisia,Sfax,KARELIA TOBACCO
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Cape Verde,Espargos,JTI
WEST - RED KS BOX,200,46023,Spain,Gerona,IMPERIAL BRANDS
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Turkey,Antalya Airport,BAT
WEST - RED KS BOX,200,46023,Russia,Sochi,IMPERIAL BRANDS
LUCKY STRIKE - ORIGINAL RED KS BOX,600,51260,Brazil,Viracopos,BAT
BENSON & HEDGES - SILVER KS BOX,200,42858,Spain,Almeria,BAT
DAVIDOFF - EVOLVED POLAR MIST KS RCB C,200,121474,Morocco,Marrakech,IMPERIAL BRANDS
NEWS,200,40461,Cape Verde,Praia,IMPERIAL BRANDS
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Greece,Kos,IMPERIAL BRANDS
WINSTON - CLASSIC 100's BOX,200,56652,Morocco,Marrakech,JTI
GAULOISES - BLONDES (YELLOW) KS BOX,200,103691,Senegal,Leopold Sedar Senghar,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,200,43912,Kosovo,PRISTINA,IMPERIAL BRANDS
MARLBORO - GOLD (3.5) KS RCB - SOUTH AFRICA DF,200,123661,South Africa,Durban,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Spain,Santiago De Compostela,IMPERIAL BRANDS
WINSTON - XSTYLE DUO KS D-SHAPE PACK (FRONT RCB) C SLIMS,400,114057,Saudi Arabia,Jeddah,JTI
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Morocco,Al Hoceima,BAT
EXPORT A - RICH KS BOX,200,57312,Mexico,Los Cabos,JTI
UNDEFINED,0,0,India,Cochin,KING'S TOBACCO
MILD SEVEN,200,39877,Vietnam,Danang Downtown Shop,JTI
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C WHITE - CHINA DF - IDM CN05 SHENZEN DF (SZ),200,124460,China,Pengsheng,PMI
MARLBORO - GOLD (3.5) KS RCS (PROMO) WHITE - UAE DF,200,137263,Jordan,Amman,PMI
ROTHMANS - SLIM 100's BOX SUPERSLIMS,200,49671,Tunisia,Tunis,BAT
UNDEFINED,0,0,Iraq,Erbil International Airport,IMPERIAL BRANDS
PALL MALL - BLUE KS BOX,200,45999,Poland,Gdansk,BAT
WINSTON - (RED) 100's BOX,200,56994,Spain,Jerez De La Frontera,JTI
JINSHENG - KS BOX,200,114329,Indonesia,Ngurah Rai,CHINA NATIONAL
PALL MALL - RED KS BOX,200,46000,Spain,Santiago De Compostela,BAT
MONTE CARLO - KS BOX,200,44179,Turkey,Konya Airport,JTI
UNDEFINED,0,0,Denmark,Aalborg,OTHER LOCAL TMO IND.
GAULOISES - BLONDES (RED) KS BOX,200,45358,Turkey,Konya Airport,IMPERIAL BRANDS
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 600 SPECIAL OUTER - FRANCE DF GHW-FR05 - IDM FRANCE,600,122776,France DP,Bordeaux,PMI
WINSTON - CLASSIC KS RCB,200,54448,Turkey,Denizli Cardak Airport,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,400,51105,Turkey,Konya Airport,BAT
L&M - DOUBLE FORWARD MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,157067,Colombia,Medellin Jose Maria Cordova,PMI
MORE - MENTHOL KS BOX,200,46828,China,Quanzhou,JTI
WINSTON - LIGHTS 100's BOX SUPERSLIMS,200,54249,Russia,Volgograd,JTI
KENT - HD (SILVER) KS RCB,200,57751,Turkey,Denizli Cardak Airport,BAT
DAVIDOFF - GOLD KS BOX,200,88458,Morocco,Fes,IMPERIAL BRANDS
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Hohhot Baita,IMPERIAL BRANDS
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Spain,Palma De Mallorca,BAT
MEVIUS - LBS YELLOW KS RCB C,200,119761,South Korea,Seoul,JTI
MARLBORO - DRY MENTHOL 8 (2.5) MENTHOL KS BOX C JUMBO WHITE - HK DF DEPARTURE,200,114913,Hong Kong,Hong Kong,PMI
SEVEN STARS - LIGHTS KS SOFT,200,50060,China,Xiamen Gaoqi,JTI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Belize,Belize City,PMI
MORE - MENTHOL KS BOX,200,46828,China,Hohhot Baita,JTI
DUNHILL - INTERNATIONAL 100's BOX,200,46041,China,Xian Xianyang,BAT
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - GENERIC DF-ENG TXT - ALTERNATIVE,600,139307,Brazil,Natal,PMI
STERLING - (RED) KS BOX,200,61078,Spain,Madrid Barajas,JTI
CHUNGHWA - KS BOX,200,43087,China,Shanghai Pudong,CHINA NATIONAL
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - ENGLISH GHW TPD2 DF - IDM GREECE,600,124134,Greece,Athens,PMI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,200,97296,Brazil,Rio de Janeiro,JTI
MAYFAIR - KS BOX,400,44279,Great Britain,London Stansted,JTI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - GENERIC DF-ENG TXT,400,123640,Morocco,Marrakech,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,El Salvador,San Salvador Comalapa,PMI
CAMEL - KS BOX,200,43011,Spain,Alicante,JTI
DAVIDOFF - EVOLVE RED KS BOX,200,124454,Turkey,Cukurova Airport,IMPERIAL BRANDS
ESSE - SOON 0.5 100's BOX SUPERSLIMS,200,54317,South Korea,Muan,KT & G
MARLBORO - RED 3.5 KS BOS 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE 1,400,125836,Bangladesh,Zia,PMI
LONG LIFE - KS BOX,200,46944,Taiwan,Taichung,TAIWAN TOBACCO & LIQ
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE,400,142119,Burundi,Bujumbura,PMI
FORTUNA - ROJO KS BOX,200,56044,Spain,Barcelona,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB 400 - TURKEY DF,400,122595,Turkey,Ankara Airport,PMI
RAISON - ICEPRESSO KS BOX C,200,90969,South Korea,Seoul (downtown),KT & G
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Wenzhou Longwan,NANYANG BROTHERS
PARLIAMENT - SILVER BLUE KS RCS WHITE - TURKEY DF,200,137661,Turkey,Istanbul Airport,PMI
MEVIUS - SKY BLUE KS RCB,200,89726,China,Zhengzhou Xinzheng,JTI
MARLBORO - (RED FWD) 100's SOFT - TURKEY DF,200,94155,Turkey,Eskisehir Airport,PMI
MARLBORO - WHITE (3.5) KS RCS WHITE - TURKEY DF,200,137512,Turkey,Gaziantep Airport,PMI
MARLBORO - SUMMER SPLASH MENTHOL KS BOS C MUL WHITE - KOREA DF,200,144142,South Korea,Jeju,PMI
DUNHILL - (BLUE) KS BOX,200,49364,China,Guiyang Longdongbao,BAT
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - JAPAN DF,200,125146,Japan,Aomori,PMI
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain,Gerona,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB 400 - TURKEY DF,400,122611,Turkey,Cukurova Airport,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain,Almeria,BAT
STATE EXPRESS 555 - GOLD KS RCB,200,56499,Taiwan,Kaohsiung,BAT
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Turkey,Izmir Airport,IMPERIAL BRANDS
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Turkey,Ankara Airport,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,600,49844,Brazil,Brasilia,JTI
MARLBORO - GOLD (3.5) KS RCS WHITE - UAE DF,200,123030,United Arab Emirates,Dubai,PMI
DUNHILL - INTERNATIONAL KS BOX,400,47577,Turkey,Istanbul Asia Airport,BAT
WINSTON - CLASSIC KS BOX,400,54087,Switzerland,Geneva,JTI
MARLBORO - (RED FWD) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122765,France DP,Paris Orly,PMI
DAVIDOFF - CLASSIC KS BOX,200,88459,Turkey,Ankara Airport,IMPERIAL BRANDS
DUNHILL - (RED) KS BOX,200,50854,China,Shanghai Hongqiao,BAT
MARLBORO - (RED FWD) KS RCB 400 TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,400,122747,Great Britain,London City,PMI
KARELIA - SLIMS (BLUE) 100's BOX SLIMS,200,53451,Greece,Mykonos,KARELIA TOBACCO
