EBROMId,TMO,Brand Family,Market,PRODUCT_CATEGORY_NAME
50032343,BAT,PRINCE,Sweden,Cigarettes
50013969,BAT,PALL MALL,Spain Mainland,Cigarettes
50008384,BAT,PALL MALL,Spain Mainland,Cigarettes
50080807,KT & G,BOHEM,Korea,Cigarettes
60075957,JTI,CAMEL,South Africa,Cigarettes
60122576,IMPERIAL BRANDS,WEST,Hungary,Cigarettes
60258935,PMI,MARLBORO,Ukraine,Cigarettes
50028774,BAT,VOGUE,Iran,Cigarettes
50031724,BAT,DUNHILL,Australia,Cigarettes
50072771,JTI,CAMEL,PMIDF,Cigarettes
50059441,PMI,MARLBORO,Panama,Cigarettes
60073455,CHINA NATIONAL,ZHONG NAN HAI,PMIDF,Cigarettes
50058344,PMI,BOND STREET,Ukraine,Cigarettes
60135708,JTI,WINSTON,Japan,Cigarettes
50055671,IMPERIAL BRANDS,GAULOISES,Austria,Cigarettes
50000869,JTI,BENSON & HEDGES,Austria,Cigarettes
50027022,ITC Ltd.,SCISSORS,Qatar,Cigarettes
50080712,JTI,SOVEREIGN,Belarus,Cigarettes
60073400,SEKAP S.A.,GR,PMIDF,Cigarettes
50040228,CTIEC,DUBLISS,Romania,Cigarettes
50072972,PMI,PHILIP MORRIS,PMIDF,Cigarettes
60070781,MONUS,FAST,Georgia,Cigarettes
60123520,IMPERIAL BRANDS,PETER STUYVESANT,Australia,Cigarettes
60096966,KHAMADEY,BELOE SOLNTSE,Crimea,Cigarettes
50058955,UNSPECIFIED TMOs,PRIVIUM,Spain Mainland,Cigarettes
50040600,JTI,LD,Czech Republic,Cigarettes
60131377,BAT,MT.D'OR,Caribbean Other,Cigarettes
50075093,TOP SYSTEM TOBACCO,ROXBORO,Romania,Cigarettes
60070819,UNSPECIFIED TMOs,CORSAR,Russia,Cigarettes
60040769,PMI,L&M,Slovak Republic,Cigarettes
60096942,JTI,THREE KINGS,Crimea,Cigarettes
50070026,BAT,KENT,Singapore,Cigarettes
50046634,JTI,CAMEL,Netherlands,Cigarettes
60052435,PMI,CHESTERFIELD,Reunion,Cigarettes
50048030,BAT,FEMINA,Bulgaria,Cigarettes
60078835,VAZIR SULTAN TOBACCO,MOMENTS,India,Cigarettes
50074302,PMI,PHILIP MORRIS,Romania,Cigarettes
60038267,UNSPECIFIED TMOs,XEIS,Austria,Cigarettes
60163956,IMPERIAL BRANDS,P&S,Russia,Cigarettes
50075213,BAT,RONHILL,Slovenia,Cigarettes
60027236,DUBEK & CO,,,Cigarettes
50028292,PMI,BENSON & HEDGES,Other South Pacific,Cigarettes
60208613,PMI,MARLBORO,Kazakhstan,Cigarettes
60235320,PMI,MARLBORO,Slovak Republic,Cigarettes
60272307,BAT,LUCKY STRIKE,Mexico,Cigarettes
50014529,IMPERIAL BRANDS,WEST,Australia,Cigarettes
50019900,BAT,PRINCE,Lithuania,Cigarettes
50029154,PMI,MARLBORO,Germany,Cigarettes
60128600,BAT,ROTHMANS,Spain Mainland,Cigarettes
60046094,IMPERIAL BRANDS,DAVIDOFF,Azerbaijan,Cigarettes
50073695,BAT,PALL MALL,Russia,Cigarettes
50052331,BAT,PALL MALL,Russia,Cigarettes
50026629,PMI,NEXT,Chile,Cigarettes
50017771,PMI,MURATTI,Russia,Cigarettes
50034775,BAT,KENT,Australia,Cigarettes
50015848,UNSPECIFIED TMOs,WORLD CUP,Russia,Cigarettes
50053163,UNSPECIFIED TMOs,WORLD CUP,Russia,Cigarettes
60223221,JTI,MIGHTY,Philippines,Cigarettes
60129898,JTI,WINSTON,Japan,Cigarettes
50009106,BAT,TRUSSARDI,Switzerland,Cigarettes
50040572,JTI,CAMEL,Corsica,Cigarettes
60126024,PMI,MARLBORO,Greece,Cigarettes
60194696,RBH INC.,CANADIAN CLASSICS,Canada,Cigarettes
60275205,BAT,ROTHMANS,Ukraine,Cigarettes
50071101,FLANDRIA,MANON,Canary Islands,Cigarettes
60127308,PMI,MARLBORO,PMIDF,Cigarettes
50059320,KT & G,ESSE,PRC,Cigarettes
60127358,PMI,NEXT/DUBLISS,Russia,Cigarettes
60063262,PMI,L&M,Spain Mainland,Cigarettes
60061889,PMI,L&M,Brazil,Cigarettes
60211933,BAT,PALL MALL,Uzbekistan,Cigarettes
60135760,PMI,NEXT,Canada,Cigarettes
50057801,BAT,PALL MALL,Ukraine,Cigarettes
60057791,BAT,LUCKY STRIKE,Poland,Cigarettes
60064935,PMI,MARLBORO,Korea,Cigarettes
60052877,JTI,ARCTICA,Russia,Cigarettes
60230102,JTI,CAMEL,Germany,Cigarettes
50069698,KARELIA TOBACCO,OME,Portugal,Cigarettes
50013347,OTHER LOCAL TMO IND.,ISTANA,Indonesia,Cigarettes
60055061,JTI,NATURAL AMERICAN SPIRIT,Germany,Cigarettes
60036969,BAT,L. A.,Denmark,Cigarettes
60118448,JTI,LD,Russia,Cigarettes
50003086,BAT,CORTINA,Greece,Cigarettes
60130489,JTI,SOBRANIE,Georgia,Cigarettes
50006810,JTI,WINSTON,Palestine Auth. Area,Cigarettes
60240106,JTI,PEACE,Taiwan,Cigarettes
50051101,BAT,VICEROY,Hungary,Cigarettes
50007457,JTI,ECO,Poland,Cigarettes
60072015,BAT,ROTHMANS,Ukraine,Cigarettes
60055456,UNSPECIFIED TMOs,ATLANTIC,Germany,Cigarettes
50041071,BAT,MC,Bosnia & Herz.,Cigarettes
50000141,IMPERIAL BRANDS,GITANES,France,Cigarettes
50032179,IMPERIAL BRANDS,PETER STUYVESANT,Australia,Cigarettes
50013021,OTHER LOCAL TMO IND.,JL,Indonesia,Cigarettes
50041288,KARELIA TOBACCO,KARELIA,Bosnia & Herz.,Cigarettes
60058387,PMI,MARLBORO,Angola,Cigarettes
50056109,SPS CIGARONNE,CIGARONNE,Sweden,Cigarettes
50080710,PMI,NEXT,Estonia,Cigarettes
60051492,SLANTZE STARA ZAGORA,DON CORLEONE,Bulgaria,Cigarettes
60075566,JTI,CAMEL,Russia,Cigarettes
60213594,BAT,LUCKY STRIKE,Argentina,Cigarettes
50076701,BAT,KENT,Lebanon,Cigarettes
60057773,PMI,MARLBORO,Australia,Cigarettes
50015273,JTI,CAMEL,Romania,Cigarettes
50063024,BAT,VOGUE,Lithuania,Cigarettes
50070842,JTI,WINSTON,Armenia,Cigarettes
50071400,BAT,DUNHILL,Kenya,Cigarettes
50036330,CHINA NATIONAL,GUO BAO,PRC,Cigarettes
60046441,UNSPECIFIED TMOs,MOHAWK,Germany,Cigarettes
50041092,IMPERIAL BRANDS,FOX,Poland,Cigarettes
50002266,BAT,KENT,Japan,Cigarettes
50008218,IMPERIAL BRANDS,WEST,Slovak Republic,Cigarettes
60123961,UNSPECIFIED TMOs,TRICOLORE,Germany,Cigarettes
50002774,JTI,VERMONT,Estonia,Cigarettes
60097527,PMI,MARLBORO,Crimea,Cigarettes
60077247,JTI,MEVIUS,Philippines,Cigarettes
60046558,ORION,TENNESIE,Poland,Cigarettes
50016429,AMER TUPAKKA OY,TREND,Russia,Cigarettes
60098349,BAT,MATINEE,Mauritius,Cigarettes
60232164,PMI,UP,Indonesia,Cigarettes
50000380,IMPERIAL BRANDS,GAULOISES,France,Cigarettes
60247005,UNSPECIFIED TMOs,MERCI,Russia,Cigarettes
60238404,GRAND RIVER ENTREPR.,MARK 1,Italy,Cigarettes
50051824,PMI,ASSOS INTERNATIONAL,Bulgaria,Cigarettes
50011439,BAT,LUCKY STRIKE,Switzerland,Cigarettes
60128555,UNSPECIFIED TMOs,GT,Russia,Cigarettes
50066376,PMI,MARLBORO,Lithuania,Cigarettes
50065730,BAT,VICEROY,Russia,Cigarettes
50052539,TRADE BRANDS,IMPERIAL,Germany,Cigarettes
60258709,PMI,MARLBORO,Greece,Cigarettes
60166006,BAT,KOOL,Japan,Cigarettes
50006635,BAT,PALL MALL,Lithuania,Cigarettes
60039779,JTI,LD,Denmark,Cigarettes
60129683,PMI,PHILIP MORRIS,Canada,Cigarettes
50048951,KARELIA TOBACCO,KARELIA,Portugal,Cigarettes
50002650,BAT,DUNHILL,Egypt,Cigarettes
60283119,H.VAN LANDEWYCK GMBH,AUSTIN,France,Cigarettes
60273338,JTI,WINSTON,Poland,Cigarettes
50051552,BAT,KENT,Russia,Cigarettes
50033729,IMPERIAL BRANDS,GAULOISES,Morocco,Cigarettes
60124757,JTI,KISS,Russia,Cigarettes
60237700,PMI,MARLBORO,Armenia,Cigarettes
50005505,IMPERIAL BRANDS,NEWS,Luxembourg,Cigarettes
60074758,BAT,DUNHILL,Oman,Cigarettes
60056047,PMI,PHILIP MORRIS,Chile,Cigarettes
50004990,IMPERIAL BRANDS,SYMPHONIA,Hungary,Cigarettes
50039331,IMPERIAL BRANDS,CABINET,Germany,Cigarettes
50050703,PMI,MARLBORO,United Kingdom,Cigarettes
50072655,PMI,BASIC,France,Cigarettes
50042227,BAT,ROTHMANS,Togo,Cigarettes
50007493,JTI,LD,Poland,Cigarettes
50033082,IMPERIAL BRANDS,GAULOISES,France,Cigarettes
50000466,H.VAN LANDEWYCK GMBH,MARYLAND,France,Cigarettes
60166611,IMPERIAL BRANDS,DAVIDOFF,Ukraine,Cigarettes
50014791,IMPERIAL BRANDS,PRIMA,Russia,Cigarettes
50056013,IMPERIAL BRANDS,PRIMA,Russia,Cigarettes
50006531,PMI,PARLIAMENT,Latvia,Cigarettes
60238442,PMI,MARLBORO,PMIDF,Cigarettes
50038527,VAZIR SULTAN TOBACCO,CHARMINAR,India,Cigarettes
50039324,IMPERIAL BRANDS,PETER STUYVESANT,Australia,Cigarettes
60078826,BULGARTABAC,EVA,Luxembourg,Cigarettes
60122940,IMPERIAL BRANDS,DAVIDOFF,Ukraine,Cigarettes
60077009,JTI,CAMEL,Netherlands,Cigarettes
60123701,IMPERIAL BRANDS,JOHN PLAYER SPECIAL,Ireland,Cigarettes
60045568,REGIE NATIONAL,CRISTAL(TUN),Tunisia,Cigarettes
50009257,REGIE NATIONAL,CRISTAL(TUN),Tunisia,Cigarettes
60062257,INTL. MASIS TABAK,MASTER,Armenia,Cigarettes
60232752,PMI,CHESTERFIELD,Latvia,Cigarettes
50058067,BAT,VICEROY,Moldova,Cigarettes
50033282,IMPERIAL BRANDS,WEEKEND,France,Cigarettes
60074719,PMI,DIANA,Italy,Cigarettes
60283109,PMI,PETRA BY RGD,Czech Republic,Cigarettes
50010460,BAT,PERILLY'S,Malaysia,Cigarettes
50004151,TRADE BRANDS,REMO,Germany,Cigarettes
50001498,JTI,RECORD,Canary Islands,Cigarettes
50005752,ALTADIS,GAULOISES,Monaco,Cigarettes
50054323,PMI,VIRGINIA SLIMS,Armenia,Cigarettes
50080898,KING'S TOBACCO,THE KING,Israel,Cigarettes
60214346,PMI,L&M,Germany,Cigarettes
50007803,PMI,L&M,Reunion,Cigarettes
50000205,IMPERIAL BRANDS,NEWS,France,Cigarettes
50014713,JTI,CAMEL,Russia,Cigarettes
50053003,JTI,CAMEL,Russia,Cigarettes
50011169,PMI,MARLBORO,Korea,Cigarettes
60072757,PMI,SHELTON,Brazil,Cigarettes
50005913,PMI,CHESTERFIELD,Monaco,Cigarettes
60080465,PMI,L&M,Greece,Cigarettes
50080907,BAT,SAMSUN,Turkey,Cigarettes
60055252,BAT,PRESTIGE,Kosovo,Cigarettes
60123526,JTI,COOPER,Russia,Cigarettes
50065486,JTI,EXPORT A,Canada,Cigarettes
50002114,BAT,CAPRI,Japan,Cigarettes
50068934,PMI,BOSTON,Colombia,Cigarettes
50057896,GRAND TABACK,GARNI,Armenia,Cigarettes
50001092,IMPERIAL BRANDS,GAULOISES,Belgium,Cigarettes
50044519,PMI,RED & WHITE,Estonia,Cigarettes
50020677,BULGARTABAC,BT,Czech Republic,Cigarettes
60082501,BAT,PARLIAMENT,Hong Kong,Cigarettes
50060971,PMI,L&M,Turkey,Cigarettes
50000436,IMPERIAL BRANDS,ROYALE,France,Cigarettes
50000783,JTI,MEMPHIS,Austria,Cigarettes
50013611,BAT,BENSON & HEDGES,Australia,Cigarettes
60048978,UNSPECIFIED TMOs,NATIONALES,Ivory Coast,Cigarettes
50019662,BAT,BARCLAY,Italy,Cigarettes
50054807,IMPERIAL BRANDS,ROUTE 66,Germany,Cigarettes
50037440,BAT,PALL MALL,Austria,Cigarettes
50072222,IMPERIAL BRANDS,WEST,Laos,Cigarettes
50050333,BAT,VICEROY,Bulgaria,Cigarettes
50008038,JTI,MILDE SORTE,Slovenia,Cigarettes
50073223,IMPERIAL BRANDS,LAMBERT & BUTLER,United Kingdom,Cigarettes
60121192,JTI,WINSTON,Tadjikistan,Cigarettes
50049131,BAT,SLIM AGENDA,Lithuania,Cigarettes
60047494,BAT,FREEDOM,New Zealand,Cigarettes
50075883,TDR (ROVINJ),RONHILL,Serbia,Cigarettes
50032348,LIDL,BALANCE,Sweden,Cigarettes
50001099,IMPERIAL BRANDS,GITANES,Belgium,Cigarettes
60047971,GEORGIAN TOB. MANUF.,GTM,Georgia,Cigarettes
60232931,PMI,PARLIAMENT,Israel,Cigarettes
50042261,PMI,VIRGINIA SLIMS,Kazakhstan,Cigarettes
60123632,CHINA NATIONAL,HUANGHELOU,PMIDF,Cigarettes
60052634,BAT,KENT,Finland,Cigarettes
50054792,SEKAP S.A.,DESLIMS,Israel,Cigarettes
60165041,JTI,DONSKOY TABAK,Russia,Cigarettes
50072532,JTI,ASPEN,Caribbean Other,Cigarettes
50070763,JTI,LD,Serbia,Cigarettes
50000746,IMPERIAL BRANDS,GAULOISES,Austria,Cigarettes
50062576,DONSKOY TABAK,ROSTOV,Turkmenistan,Cigarettes
50075109,SNTA,RYM,Algeria,Cigarettes
60119540,PMI,MARLBORO,PMIDF,Cigarettes
60062352,H.VAN LANDEWYCK GMBH,DUCAL,Andorra,Cigarettes
60197205,LVOVSKA TABAK. FAB.,COMPLIMENT,Ukraine,Cigarettes
50012631,BAT,WINFIELD,Australia,Cigarettes
50047970,JTI,RONSON,Bosnia & Herz.,Cigarettes
60210059,PMI,MARLBORO,Brazil,Cigarettes
50076759,PMI,BOND STREET,Kazakhstan,Cigarettes
60126955,UNSPECIFIED TMOs,DOVER,Russia,Cigarettes
50057074,IMPERIAL BRANDS,JOHN PLAYER SPECIAL,Netherlands,Cigarettes
60038382,IMPERIAL BRANDS,JOHN PLAYER,Ireland,Cigarettes
50038598,PMI,SPARTA,Czech Republic,Cigarettes
50006476,BAT,ELITA,Latvia,Cigarettes
50045476,IMPERIAL BRANDS,WEST,Slovenia,Cigarettes
50058432,PMI,MARLBORO,Albania,Cigarettes
60051117,PMI,ASSOS PREMIUM,PMIDF,Cigarettes
60050158,BAT,GLADSTONE,Netherlands,Cigarettes
50039585,BAT,GOLD FLAKE,Pakistan,Cigarettes
60096940,JTI,SOBRANIE,Crimea,Cigarettes
50010077,PMI,MARLBORO,Turkey,Cigarettes
60055452,OMEGA,EFES,Georgia,Cigarettes
60040702,BAT,MS,Italy,Cigarettes
60050299,IMPERIAL BRANDS,BASTOS,Netherlands,Cigarettes
50054364,IMPERIAL BRANDS,DAVIDOFF,Israel,Cigarettes
60205490,PMI,MARLBORO,Ireland,Cigarettes
60256337,UNSPECIFIED TMOs,FARAON,Russia,Cigarettes
60097016,PMI,NEXT/DUBLISS,Crimea,Cigarettes
50001107,BAT,KENT,Belgium,Cigarettes
60188311,BAT,DUNHILL,Australia,Cigarettes
50014838,IMPERIAL BRANDS,GITANES,Russia,Cigarettes
50023835,IMPERIAL BRANDS,GITANES,Russia,Cigarettes
50054632,PMI,L&M,Lithuania,Cigarettes
50038869,TRADE BRANDS,REMO,Germany,Cigarettes
50038719,CHINA NATIONAL,HONGTASHAN,PRC,Cigarettes
50053447,PMI,PHILIP MORRIS,Spain Mainland,Cigarettes
60048160,JTI,CAMEL,Turkey,Cigarettes
50071349,JTI,DORCHESTER,Nigeria,Cigarettes
50015915,BAT,DALLAS,Russia,Cigarettes
50053009,BAT,DALLAS,Russia,Cigarettes
50031657,BAT,KENT,Philippines,Cigarettes
50064872,JTI,WINSTON,Canada,Cigarettes
50039005,PMI,MARLBORO,Russia,Cigarettes
60047530,BAT,ROTHMANS,Channel Islands,Cigarettes
60056679,PMI,MARLBORO,Italy,Cigarettes
60195568,BAT,LUCKY STRIKE,East Timor,Cigarettes
50005665,BAT,WALL STREET,Lebanon,Cigarettes
50063883,OTHER LOCAL TMO IND.,CAPITAL,Turkmenistan,Cigarettes
60238135,PMI,MARLBORO,Philippines,Cigarettes
50004346,PMI,LARK,Israel,Cigarettes
50060964,PMI,PARLIAMENT,Moldova,Cigarettes
50032101,BAT,DARK,Poland,Cigarettes
60038166,IMPERIAL BRANDS,R1,Germany,Cigarettes
50000990,JTI,YVES ST LAURENT,Bahrain,Cigarettes
60125621,BAT,LUCKY STRIKE,Germany,Cigarettes
60162552,JTI,LUCKY STRIKE,PMIDF,Cigarettes
60122530,BAT,LUCKY STRIKE,Netherlands,Cigarettes
60213572,PMI,MARLBORO,India,Cigarettes
60057973,BAT,CABALLERO,Netherlands,Cigarettes
50028728,PMI,MARLBORO,Italy,Cigarettes
50048876,BAT,PALL MALL,Ukraine,Cigarettes
60048443,IMPERIAL BRANDS,BASTOS,France,Cigarettes
60054546,PMI,PETER JACKSON,Australia,Cigarettes
50020899,BAT,LORD,Croatia,Cigarettes
50012920,OTHER LOCAL TMO IND.,MENCO,Indonesia,Cigarettes
60163021,IMPERIAL BRANDS,WEST,Saudi Arabia,Cigarettes
50012621,BAT,BENSON & HEDGES,Australia,Cigarettes
50077892,CHINA NATIONAL,STONE FOREST,PRC,Cigarettes
50011140,JTI,CAMEL,Korea,Cigarettes
60080396,PMI,DIPLOMAT,El Salvador,Cigarettes
50011570,JTI,VANTAGE,Saudi Arabia,Cigarettes
60074730,BAT,PALL MALL,Australia,Cigarettes
60125431,CHANCELLOR TOBACCO,MB,Armenia,Cigarettes
50052606,JTI,WINSTON,Russia,Cigarettes
50052651,JTI,RONSON,Hungary,Cigarettes
50005138,BAT,DUNHILL,Kuwait,Cigarettes
50014091,BAT,PALL MALL,Brazil,Cigarettes
50075549,PMI,RGD,Slovak Republic,Cigarettes
50033455,GEORGIADES S.A.,MG,Greece,Cigarettes
60167208,PMI,PHILIP MORRIS,Latvia,Cigarettes
60054255,PMI,L&M,Algeria,Cigarettes
60205560,PMI,CHESTERFIELD,Costa Rica,Cigarettes
60052202,BAT,LUCKY STRIKE,Turkish Cyprus,Cigarettes
50038030,TRADE BRANDS,BALANCE,Germany,Cigarettes
50057103,IMPERIAL BRANDS,ROUTE 66,Germany,Cigarettes
60054831,VON EICKEN GMBH & CO,ALLURE,Lebanon,Cigarettes
60118065,OTHER LOCAL TMO IND.,ORIS,Benin,Cigarettes
60070788,PMI,MURATTI,Bulgaria,Cigarettes
50019647,JTI,LD,Kazakhstan,Cigarettes
50017581,BRASCUBA,ROMEO Y JULIETA,Russia,Cigarettes
60184755,BAT,KENT,Kyrgyzstan,Cigarettes
50010855,BAT,STATE EXPRESS 555,Taiwan,Cigarettes
50025629,PMI,PARLIAMENT,UAE,Cigarettes
60214190,BAT,DUNHILL,Bulgaria,Cigarettes
60212915,BAT,DUNHILL,Algeria,Cigarettes
50070219,IMPERIAL BRANDS,FORTUNA,Spain Mainland,Cigarettes
50039578,BAT,CAPSTAN,Pakistan,Cigarettes
50048001,P.T. DJARUM,DJARUM,Switzerland,Cigarettes
50007187,IMPERIAL BRANDS,MARS,Poland,Cigarettes
60054438,HTS HONGTA LTD.,ESTON,Nigeria,Cigarettes
50014237,JTI,SALEM,Philippines,Cigarettes
50056572,UNSPECIFIED TMOs,COSMOS,Germany,Cigarettes
60052163,PMI,PHILIP MORRIS,Spain Mainland,Cigarettes
60097533,PMI,MURATTI,Crimea,Cigarettes
60125502,PMI,PHILIP MORRIS,Corsica,Cigarettes
60258303,JTI,CAMEL,Switzerland,Cigarettes
50001449,JTI,JOHN SILVER,Canary Islands,Cigarettes
60167025,PMI,LARK,PMIDF,Cigarettes
50033831,BAT,CARTIER,Italy,Cigarettes
60129607,PMI,MARLBORO,Belgium,Cigarettes
50078238,JTI,TRUSSARDI,Latvia,Cigarettes
60078804,BAT,LUCKY STRIKE,Israel,Cigarettes
60072068,PMI,CHESTERFIELD,Germany,Cigarettes
50058489,IMPERIAL BRANDS,GAULOISES,Luxembourg,Cigarettes
60079586,PMI,PHILIP MORRIS,Uruguay,Cigarettes
50075173,IMPERIAL BRANDS,DELTA,Cameroon,Cigarettes
50000975,BAT,CARLTON,Bahrain,Cigarettes
50006336,BAT,ROTHMANS PALL MALL,Norway,Cigarettes
60168547,PMI,MARLBORO,Mexico,Cigarettes
50076475,PMI,MARLBORO,UAE,Cigarettes
60127173,OTHER LOCAL TMO IND.,MILANO,Hong Kong,Cigarettes
50006800,JTI,WINSTON,Palestine Auth. Area,Cigarettes
50021466,BAT,PRINCE,Netherlands,Cigarettes
60196491,BAT,VICEROY,Canada,Cigarettes
50017101,JTI,21 VEK,Russia,Cigarettes
50015823,JTI,21 VEK,Russia,Cigarettes
50071067,PMI,RECORD,Belgium,Cigarettes
60056517,PMI,MARLBORO,Paraguay,Cigarettes
50039911,IMPERIAL BRANDS,GOLDEN GATE,Hungary,Cigarettes
60122956,UNSPECIFIED TMOs,ADMIRAL,South Africa,Cigarettes
50070955,BAT,KENT,Switzerland,Cigarettes
50011889,BAT,WINFIELD,Switzerland,Cigarettes
50031818,BAT,CASINO,Nicaragua,Cigarettes
50011788,JTI,WINFIELD,Singapore,Cigarettes
60119128,JTI,STERLING,United Kingdom,Cigarettes
50065025,BAT,DALLAS,Russia,Cigarettes
60124797,UNSPECIFIED TMOs,PETER HEINRICHS,Germany,Cigarettes
60080139,PMI,MARLBORO,Azores,Cigarettes
60129844,PMI,MARLBORO,Bulgaria,Cigarettes
50041521,CHINESE NAT IMP/EXP,KOKTOBE,Kazakhstan,Cigarettes
50010773,JTI,SALEM,Singapore,Cigarettes
50071484,BAT,ROYALS,Channel Islands,Cigarettes
60165267,PMI,MARLBORO,Cyprus,Cigarettes
60073379,KT & G,PINE,PMIDF,Cigarettes
60055628,JTI,WINSTON,Singapore,Cigarettes
50056210,JTI,RICHMOND,Russia,Cigarettes
60099822,JTI,MEVIUS,Macau,Cigarettes
50019600,TRADE BRANDS,FRISCO,Germany,Cigarettes
50003113,KARELIA TOBACCO,KARELIA,Greece,Cigarettes
50009455,BAT,DUNHILL,United Kingdom,Cigarettes
50033271,BAT,GOLDEN AMERICAN,Reunion,Cigarettes
50079805,PMI,MARLBORO,Kuwait,Cigarettes
60125274,PMI,MERIT,Italy,Cigarettes
50065479,JTI,EXPORT A,Canada,Cigarettes
50034093,BAT,MILLS,South Africa,Cigarettes
60077558,IMPERIAL BRANDS,GAULOISES,UAE,Cigarettes
50080534,JTI,CAMEL,Ukraine,Cigarettes
60072922,PMI,MARLBORO,Belgium,Cigarettes
50038510,KT & G,THE ONE,Korea,Cigarettes
60127394,POESCHL TABAK GMBH,PUEBLO,France,Cigarettes
60195616,VON EICKEN GMBH & CO,BURTON,France,Cigarettes
50003514,H.VAN LANDEWYCK GMBH,DUCAL,Germany,Cigarettes
60053444,BAT,PRINCE,Denmark,Cigarettes
50060548,PMI,MARLBORO,Singapore,Cigarettes
50015432,BAT,RITZ,Brazil,Cigarettes
60057589,PMI,CHESTERFIELD,Angola,Cigarettes
60231788,PMI,MARLBORO,Germany,Cigarettes
60205369,JTI,MEVIUS,Vietnam,Cigarettes
50029002,ASSOC ANGLO-AM TOB,BONANZA,Philippines,Cigarettes
60048765,PMI,TA2,North Macedonia,Cigarettes
50037337,IMPERIAL BRANDS,GAULOISES,Germany,Cigarettes
50032398,KERANIS S.A.,OSCAR,Greece,Cigarettes
50048403,BAT,FEMINA,Bulgaria,Cigarettes
50061840,UNSPECIFIED TMOs,SKAVENBECK,Austria,Cigarettes
50009278,PMI,L&M,UAE,Cigarettes
50002899,BAT,LUCKY STRIKE,Finland,Cigarettes
60061804,VAZIR SULTAN TOBACCO,MOMENTS,India,Cigarettes
50067154,BAT,FREEDOM,New Zealand,Cigarettes
60050346,GODFREY PHIL. INDIA,CAVANDERS,India,Cigarettes
50078860,JTI,BLEND,Estonia,Cigarettes
60197521,UNSPECIFIED TMOs,VINCENT,Russia,Cigarettes
50011426,BAT,LUCKY STRIKE,Switzerland,Cigarettes
60098781,PMI,MARLBORO,Russia,Cigarettes
50011722,BAT,BENSON & HEDGES,Malaysia,Cigarettes
50058452,IMPERIAL BRANDS,ROUTE 66,Austria,Cigarettes
60076324,PMI,MARLBORO,Mauritius,Cigarettes
60135761,PMI,NEXT,Canada,Cigarettes
60129220,JTI,CAMEL,Germany,Cigarettes
60166431,PMI,MARLBORO,Netherlands,Cigarettes
60123896,TRADE BRANDS,EDISON,Germany,Cigarettes
50006934,BAT,DUNHILL,Poland,Cigarettes
50007727,BAT,STATE EXPRESS 555,Qatar,Cigarettes
60118086,IMPERIAL BRANDS,JOHN PLAYER SPECIAL,Germany,Cigarettes
50068845,IMPERIAL BRANDS,WEST,Bosnia & Herz.,Cigarettes
60071245,BAT,PALL MALL,PMIDF,Cigarettes
50069136,PMI,RED & WHITE,Poland,Cigarettes
60065761,JTI,STERLING,PMIDF,Cigarettes
60048482,BAT,CRAVEN A,France,Cigarettes
60072402,PMI,MARLBORO,Albania,Cigarettes
50079620,KT & G,ESSE,Taiwan,Cigarettes
50051911,PMI,L&M,Romania,Cigarettes
60080274,PMI,MARLBORO,France,Cigarettes
50016235,UNSPECIFIED TMOs,DONSKIE,Russia,Cigarettes
50017906,UNSPECIFIED TMOs,DONSKIE,Russia,Cigarettes
50056510,IMPERIAL BRANDS,STYLE,Russia,Cigarettes
60051888,BAT,VICEROY,Czech Republic,Cigarettes
60199165,BAT,BENSON & HEDGES,Australia,Cigarettes
50004488,JTI,CAMEL,Italy,Cigarettes
60194765,JTI,SOBRANIE,Romania,Cigarettes
50039218,BAT,LORD,Germany,Cigarettes
60064686,SEKAP S.A.,COOPER,Greece,Cigarettes
60123056,JTI,BENSON & HEDGES,Austria,Cigarettes
60128144,BAT,BELMONT,Nicaragua,Cigarettes
50003579,BAT,KURMARK,Germany,Cigarettes
60123067,JTI,CAMEL,Germany,Cigarettes
50078992,PMI,MARLBORO,Netherlands,Cigarettes
50078433,PMI,MARLBORO,PMIDF,Cigarettes
50026371,PMI,MARLBORO,Lebanon,Cigarettes
60210348,BAT,LUCKY STRIKE,Montenegro,Cigarettes
60121765,JTI,MORE,Russia,Cigarettes
60080111,BAT,BENSON & HEDGES,New Zealand,Cigarettes
60130905,JTI,BLEND,Sweden,Cigarettes
50048828,BAT,KENT,Nicaragua,Cigarettes
50009200,BAT,BARCLAY,Switzerland,Cigarettes
60199505,DJARUM OTHERS,FORTE,Indonesia,Cigarettes
50003920,CHARLES FAIRMORN,CHARLES FAIRMORN,Germany,Cigarettes
60205301,JTI,CAMEL,Belarus,Cigarettes
60099338,PMI,PRESIDENT,Ukraine,Cigarettes
50008899,PMI,CHESTERFIELD,Switzerland,Cigarettes
60065790,H.VAN LANDEWYCK GMBH,MAYA,Belgium,Cigarettes
60039742,IMPERIAL BRANDS,NEWS,France,Cigarettes
50061812,IMPERIAL BRANDS,GAULOISES,Palestine Auth. Area,Cigarettes
50028210,PMI,LIDER,Honduras,Cigarettes
50017604,UNSPECIFIED TMOs,KOMANDIRSKIE,Russia,Cigarettes
50016101,UNSPECIFIED TMOs,KOMANDIRSKIE,Russia,Cigarettes
50035602,PMI,PHILIP MORRIS,Belgium,Cigarettes
50002938,JTI,CAMEL,Finland,Cigarettes
60064253,JTI,WINSTON,Greece,Cigarettes
50046642,JTI,SILK CUT,Ireland,Cigarettes
60188789,BAT,GLADSTONE,Reunion,Cigarettes
60040081,BAT,PALL MALL,Germany,Cigarettes
