Year,EBROMId,Volume
2024,60055408,35
2024,60095476,57
2024,60205833,23489
2024,60206043,31548
2024,50054350,77801
2024,60126708,83564
2024,60198851,261
2024,60169834,181
2024,60080120,434649
2024,60239162,15978
2024,60233032,67628
2024,50004544,11190
2024,60163704,20163
2024,60137917,133268
2024,60240931,1316
2024,60129289,15737
2024,50071388,68179
2024,60075827,35665
2024,50037196,31638
2024,60045119,84591
2024,60257157,20696
2024,50015140,37358
2024,60169803,328
2024,60064088,5320
2024,60233682,16054
2024,60123925,10582
2024,60207637,13230
2024,60061742,4985
2024,50034694,20289
2024,60128462,66317
2024,60240500,987
2024,60079305,190
2024,60273370,23505
2024,60206893,7
2024,60080110,3202
2024,60169366,27753
2024,60211674,1262
2024,60246997,300246
2024,60198858,111
2024,60278831,29531
2024,60056057,6641
2024,50022234,30398
2024,50042356,16876
2024,60239123,8983
2024,50034825,459
2024,60230658,1852
2024,60214070,60929
2024,50060840,88785
2024,60242119,318
2024,60124816,278617
2024,60135969,11317
2024,50064854,42567
2024,60208281,1597
2024,50011034,742514
2024,60071136,976
2024,50075332,2515
2024,50061123,503482
2024,60205342,269419
2024,50072196,139548
2024,60231177,2286
2024,50065197,77
2024,60062788,41014
2024,60163955,842
2024,60195556,24016
2024,60051776,3051
2024,60168705,180247
2024,50072140,562546
2024,60062149,388271
2024,60047133,1943
2024,60214203,6862
2024,60207360,141
2024,60119263,27697
2024,60259247,21153
2024,60234047,36402
2024,60242766,14722
2024,60130464,25
2024,50036407,137760233
2024,60199049,1836
2024,60170028,440
2024,60209259,51520
2024,60063038,62967
2024,60241429,659
2024,50065810,1952
2024,60199185,24674
2024,60097087,14066
2024,60129840,122897
2024,60211417,203
2024,60072915,143183
2024,60099411,269426
2024,50080576,29
2024,60198860,10236
2024,60196416,4751
2024,60064536,1493
2024,60137405,34580
2024,60186051,7184
2024,60053003,12236
2024,60126788,317526
2024,60237580,14007
2024,50010908,86112
2024,60124850,7919
2024,60163638,9101
2024,60121208,14802
2024,60168915,387
2024,50028862,1011166
2024,60238578,18136
2024,60136473,303303
2024,60231788,836308
2024,60038052,59992
2024,60124055,1022348
2024,60235765,131284
2024,60247463,4677
2024,60206911,5013
2024,50037131,13114
2024,60238770,14640
2024,50050146,371
2024,60188639,7931
2024,50052152,84116
2024,60232471,6572
2024,60169171,2665
2024,60212863,29161
2024,50040519,2390
2024,60123940,18507
2024,60136687,164041
2024,60162847,349654
2024,50048373,55347
2024,60257310,5224
2024,60246488,137405
2024,60183443,8811
2024,60162193,22965
2024,50068175,11205
2024,50057470,3402
2024,60199407,48462
2024,60054440,500489
2024,60095808,1779
2024,60164758,5831
2024,60212237,9569
2024,60195589,10120
2024,60136111,1150
2024,50008349,735144
2024,60230053,7742575
2024,60183202,1195
2024,60118787,10455
2024,50081143,116023
2024,60073519,84
2024,60123791,158360
2024,60197198,1274
2024,60125426,14520
2024,50002680,16706852
2024,60099929,7059
2024,60128558,11792
2024,60135975,6892
2024,50071629,216
2024,50054311,5829
2024,60238475,2056
2024,60195879,10241
2024,60205782,2057162
2024,50008700,18079
2024,60214318,9319
2024,60125575,789145
2024,60199479,894258
2024,60162368,615759
2024,60135668,14878
2024,60193165,41
2024,60136507,19323
2024,60276176,5267
2024,60163669,7535
2024,60211534,783196
2024,60073082,17836
2024,60128369,12980
2024,60208399,810
2024,50032344,72820
2024,60257929,11897
2024,50020235,19965
2024,60211012,147187
2024,60136080,24910
2024,50071819,121883
2024,60100066,167638
2024,60196486,45477
2024,60165005,16393
2024,60273531,20825
2024,60065399,4704
2024,60233672,193669
2024,60130797,493020
2024,60168508,5
2024,60124669,49586
2024,60122684,534
2024,60207372,1081
2024,50066242,180519
2024,50051254,367
2024,50077801,79041
2024,60232290,25
2024,60169991,10
2024,60075866,110107
2024,60038226,3558
2024,60242120,55396
2024,60048000,37396
2024,60061314,7195
2024,50073944,19819
2024,50031846,20186
2024,60239915,132797
2024,60064033,11376
2024,60131475,423781
2024,50014149,393843
2024,50048042,5881
2024,50001925,2177
2024,60081095,33096
2024,60127168,49
2024,60237134,34834
2024,50073326,1097576
2024,60233687,110446
2024,60064660,42923
2024,60117970,567
2024,50071616,16593
2024,60129066,317600
2024,60075642,505188
2024,50045898,216
2024,60131003,62416
2024,60188810,47749
2024,60123775,220648
2024,60167204,6230
2024,50073728,165338
2024,60051932,26628
2024,50067287,5365
2024,60274608,3619
2024,60243116,2059
2024,60038092,84
2024,60196271,647
2024,60239581,149631
2024,60136766,28482
2024,50035508,98221793
2024,50052760,22225
2024,60210411,3419
2024,60196398,20388
2024,60207510,67906
2024,60236425,27597
2024,50011722,68231
2024,50041374,37700
2024,50074401,281929
2024,60275831,28603
2024,60272308,794
2024,60165305,50399
2024,60206125,18857
2024,60211976,11720
2024,60161947,43672
2024,60257021,47
2024,50074575,1906
2024,50080805,79392
2024,50073755,11
2024,60247140,253
2024,60123069,65120
2024,60211551,456
2024,60205333,100853
2024,60188801,121154
2024,60256923,61301
2024,60165076,1006
2024,60122151,532
2024,50041546,69036
2024,60237579,16177
2024,60127131,46
2024,60123344,2597122
2024,50002854,27802
2024,60212545,39159
2024,60213480,6560
2024,60040510,27817
2024,60056532,1497169
2024,60064806,408691
2024,60211038,1783
2024,60076635,500
2024,50078723,16619
2024,50078454,5569
2024,60169905,337
2024,60136113,15436
2024,50059206,4
2024,50071620,50
2024,60199085,162835
2024,50011748,365
2024,60209994,32034
2024,60274977,36054
2024,60197604,9373
2024,60129906,205
2024,60097998,138086
2024,60078281,161225
2024,60130186,7644
2024,60206279,832
2024,60242995,1684
2024,60236960,1057
2024,60272292,2336
2024,60210122,1925
2024,60137659,31
2024,60165344,64
2024,60196021,12
2024,60056202,32246
2024,60276011,14827
2024,60205296,303275
2024,60073440,1804
2024,60192551,43640
2024,60127592,8477
2024,60205623,21804
2024,60122745,398231
2024,60236194,2169
2024,60185767,28
2024,60230482,475972
2024,50002641,277404
2024,60095637,48998
2024,60076017,8407
2024,60123440,1
2024,60166248,37562
2024,60123071,11661
2024,60238050,2922
2024,50072357,40034
2024,60040250,92
2024,50012099,10463304
2024,60242991,3320
2024,60188903,17075
2024,50077542,238161
2024,50056898,170
2024,60278836,5474
2024,60056790,31368
2024,50046369,197754
2024,60169931,217
2024,60242714,90504
2024,60166201,19534
2024,60213306,48
2024,50073445,22688
2024,50020874,7680
2024,60198969,185106
2024,60242043,592
2024,50069524,17817
2024,60257407,30053
2024,60211980,5020
2024,60189009,2975
2024,60240925,4661
2024,50033949,87920
2024,60075760,4946
2024,60236094,67
2024,60206005,79
2024,60064521,211014
2024,60236480,135636
2024,60240570,18466
2024,50046718,7310
2024,60118604,22330
2024,60209231,2925
2024,50017927,17504
2024,60077649,126
2024,60238708,209930
2024,50069408,51351
2024,60164907,4942
2024,60162211,116
2024,50015520,36551
2024,60211400,32166
2024,60185179,2681
2024,50019710,457889
2024,60205734,3
2024,60213395,18336
2024,50073579,79818
2024,60205729,826
2024,50061809,5442
2024,60129294,907
2024,50070762,36170
2024,60135678,39623
2024,60188961,115778
2024,60208927,36
2024,60208683,594520
2024,60238207,5560
2024,60207384,21
2024,60131482,130770
2024,50054196,6234
2024,60046071,49753
2024,50005996,92273
2024,60128404,27582
2024,50031693,89869
2024,60040267,111
2024,60129697,305574
2024,60129607,75095
2024,50076729,47012
2024,60239588,173539
2024,60136139,2358
2024,60123817,122111
2024,60078721,90052
2024,50049924,5379962
2024,60213544,34834
2024,60232411,95607
2024,60230938,40
2024,60206865,211424
2024,60242720,3271
2024,60236876,987
2024,60213902,1241
2024,60242953,8654
2024,60275137,326
2024,60205338,141722
2024,60163088,59028
2024,60279561,11263
2024,60196776,300669
2024,50076075,198
2024,60126756,5773
2024,60128787,33
2024,50077462,132380
2024,50046590,14
2024,50072304,239184
2024,60136082,49646
2024,60163573,1110
2024,60208390,155259
2024,60275047,2494
2024,60123060,48546
2024,60038162,25186
2024,60272036,48088
2024,60209441,45030
2024,60212248,12274
2024,60240650,48460
2024,60166611,315028
2024,50043777,122637
2024,60165006,24674
2024,60199320,55311
2024,60126803,22733
2024,60126899,143
2024,60055299,5091
2024,60199414,10034
2024,50008115,36419
2024,60210131,1195
2024,60135143,38
2024,60053139,2570
2024,50072391,5943
2024,60214469,17077
2024,60274992,695
2024,60199380,2172846
2024,60119201,21835
2024,50077812,13
2024,50056887,174
2024,60136786,11461
2024,60095495,211
2024,60230443,529
2024,50059367,29347918
2024,60129785,20093
2024,50049909,2131531
2024,50077972,2456
2024,60055221,290264
2024,60256595,99
2024,60235819,1318562
2024,50038439,1927600
2024,60165261,25548
2024,60259197,15428
2024,50069698,9474
2024,60169489,554
2024,60070920,7426
2024,60241053,582
2024,60276749,3101
2024,60214153,4745
2024,60242631,21159
2024,60188854,1470
2024,60238003,29176
2024,60076666,25489
2024,60072811,60914
2024,60230563,84
2024,60188346,1193
2024,50072193,392006
2024,60037506,15949
2024,60077939,42918
2024,60210808,245205
2024,60118399,26298
2024,60073352,63507
2024,60235768,41711
2024,60127370,7375
2024,60119416,2699
2024,60196031,6157
2024,60205444,5619
2024,60240098,108524
2024,60234600,3494
2024,60223278,203029
2024,60258407,2453
2024,60212233,15
2024,60257288,15594
2024,50011021,151889
2024,60210494,2806109
2024,60239104,81683
2024,60239974,1606606
2024,60081087,15596
2024,50031462,22665
2024,50066637,735
2024,60196775,86307
2024,60237473,7735
2024,60273369,6420
2024,50058885,28491
2024,60063607,281403
2024,60048562,77404
2024,60230729,5178
2024,60166496,3254
2024,60118713,52675
2024,60124670,676
2024,60168014,103841
2024,60256946,283451
2024,60127003,8351
2024,60235067,119642
2024,60169990,26
2024,60049341,156
2024,60076677,32421
2024,60276450,608
2024,60212525,4613
2024,60167177,27271
2024,60234895,5950
2024,50008663,28182
2024,60233081,46052
2024,60051690,10190
2024,60273552,5462
2024,60126889,7761
2024,60189086,66
2024,50064301,102365
2024,50057922,8393
2024,60205872,21487
2024,60274477,13210
2024,60135832,61
2024,60075440,205895
2024,50067284,8018
2024,60126845,108646
2024,50066110,3
2024,50033141,12604
2024,60214561,4
2024,60186054,24
2024,50070862,8283
2024,60134146,45
2024,50034121,12
2024,50048537,684732
2024,60076636,378
2024,60082202,48591
2024,60098864,8
2024,60278731,34772
2024,60183228,9
2024,60235260,397149
2024,50073576,4968
2024,60123169,44395
2024,60273522,24
2024,50056956,27056
2024,60197077,12
2024,50070752,86
2024,60206093,4234984
2024,60238800,28629
2024,60242782,255
2024,60212203,55
2024,60076379,30942
2024,60214345,139
2024,60118341,14
2024,60271417,67906
2024,60236217,940
2024,60238401,29
2024,60164566,241165
2024,60233249,4240
2024,60206055,3
2024,60233477,76514
2024,60098333,1614
2024,60162796,9460
2024,60272410,67231
2024,60257120,5498
2024,60236288,156
2024,60072052,1
2024,60198845,69289
2024,60120677,13677
2024,60137701,12589
2024,60212918,371085
2024,60047271,18667
2024,60205795,9
2024,60234447,657
2024,60272181,8535
2024,50048302,1541
2024,60164849,25630
2024,60207440,27438
2024,60167282,557
2024,60272421,305
2024,60127004,8938
2024,60077938,53140
2024,60275278,56
2024,60259241,74
2024,60209618,136
2024,60233788,1100448
2024,60198829,474
2024,50066699,239
2024,50028752,485699
2024,50019500,15024
2024,60076108,13
2024,60169831,11
2024,60096059,415158
2024,60234261,130
2024,60208371,3981
2024,60077114,5994
2024,60137357,7158
2024,60196218,145925
2024,50057785,3451
2024,60206985,6749
2024,60214218,54259
2024,50040540,18848
2024,60279253,20110
2024,50081603,4329
2024,60258635,227
2024,60276010,79
2024,60165062,69
2024,60162005,1
2024,60212550,4080
2024,60223329,10
2024,60121205,3196
2024,60196351,10
2024,60120240,36
2024,60128448,21
2024,60246487,48082
2024,60205403,12
2024,60193813,9689
2024,60277333,79937
2024,60077740,114116
2024,50008933,10
2024,50070513,3
2024,60209579,3151
2024,60271463,1218
2024,50081255,8
2024,60162601,42372
2024,50017143,26623
2024,60188766,5
2024,60078104,5
2024,60238497,38407
2024,60047798,805138
2024,60241398,19
2024,60238874,46168
2024,60131356,1662
2024,60074199,480370
2024,60214428,3951
2024,60278689,552
2024,60164490,17
2024,60208201,15057
2024,60258178,1697
2024,60095488,1
2024,50076548,3722
2024,60098444,13100
2024,60197250,22128
2024,60275177,26
2024,60208694,1
2024,60122983,5
2024,60278721,17050
2024,60095779,5788
2024,60099682,46
2024,60232063,4716
2024,60241211,183
2024,60098405,15
2024,60258974,208
2024,50065043,32
2024,60125598,293
2024,60238017,4960
2024,60199339,25632
2024,60081146,2
2024,60256298,12
2024,60125008,24
2024,60212705,2
2024,60206053,1
2024,60081022,2
2024,60041156,341
2024,60273545,415
2024,60061412,1
2024,60205195,20841
2024,60206095,24
2024,60123082,2
2024,60214337,1
2024,60188236,3629
2024,60279645,1011
2024,60210680,27
2024,60169808,3
2024,60209984,10091
2024,60196500,12
2024,60055071,2
2024,60279264,83499
2024,60123932,1
2024,60213696,2409
2024,60098338,4
2024,60162785,3
2024,60129962,1
2024,60206262,1224
2024,60280534,284
2024,60136087,1
2024,60137130,2
2024,60209014,1
2024,60212696,4
2024,60122381,4
2024,60196556,61
2024,60209361,49450
2024,60238875,355372
2024,60135679,45915
2024,50064187,10552
2024,50034328,219262
2024,60124974,17019
2024,50075368,39416
2024,50042155,52839
2024,50057017,4434450
2024,60257308,32788
2024,60257311,379945
2024,60065472,21440
2024,60130882,321
2024,60135605,158476
2024,50034508,9999
2024,60212114,19
2024,60258077,73456
2024,60199399,98802
2024,60048979,33
2024,60209400,534
2024,60192387,14252
2024,60165183,144
2024,60206021,3720
2024,60210044,35170
2024,60197496,145
2024,60209385,130
2024,60188865,43
2024,60259257,24103
2024,50014160,231994
2024,60170484,31716
2024,50065553,4093
2024,60208277,5855
2024,60210456,4911
2024,60078937,1366
2024,50073723,830
2024,50080905,301821
2024,60078896,94171
2024,60189095,1950
2024,50064650,18882
2024,60210407,6
2024,60125706,333029
2024,60135125,10295
2024,60098670,7092
2024,50064273,173211
2024,60256386,452
2024,60205218,480
2024,60258303,46450
2024,60241358,146857
2024,60272973,3508
2024,50056674,81849
2024,60122420,228337
2024,60077779,7425065
2024,60207338,13
2024,60095598,41005
2024,60137843,6444
2024,60096221,15345
2024,60135160,75146
2024,60256877,2945
2024,60211667,789
2024,60207442,36743
2024,60212169,26
2024,60065446,5515
2024,60169989,33
2024,60193912,20518
2024,60238538,4011
2024,50072207,2724
2024,60135200,25615
2024,60240807,11133
2024,60188863,66383
2024,60169846,6149
2024,60127982,2580
2024,60164519,345
2024,60165236,55747
2024,60162366,101
2024,60061873,294688
2024,60238504,30312
2024,50060354,16467
2024,60055423,24213
2024,60213904,1459
2024,60129252,1132363
2024,50042382,8397
2024,50011284,970
2024,60210824,1264
2024,60188868,4282
2024,60231949,21639
2024,60193000,1206
2024,60186093,43876
2024,50071486,814
2024,60082183,16252
2024,60125428,20207
2024,60118104,32803
2024,60209000,27195
2024,60195851,14288
2024,60207669,22
2024,60120264,220300
2024,60064513,1663511
2024,60080689,43833
2024,60207349,1104103
2024,60129250,61685
2024,50064120,12543
2024,60095820,472
2024,50019034,476
2024,50000935,8998
2024,60078695,477
2024,50034730,2424
2024,60122417,1605
2024,60195922,42618
2024,60164661,11594
2024,60125742,12879
2024,60039958,13080
2024,60125127,2472
2024,60256337,835
2024,60120654,56137
2024,50001104,107
2024,60061797,43231
2024,50072461,2828
2024,60275279,56
2024,60125128,1772
2024,50033143,5345
2024,60123284,237
2024,60120905,8548
2024,60206872,15
2024,60052901,2997
2024,50019701,249526
2024,60205788,81577
2024,60207691,93436
2024,50017688,150404
2024,60169936,60
2024,60164373,134532
2024,60193793,59512
2024,60239946,135737
2024,60205299,279352
2024,60062753,808375
2024,60212966,51982
2024,50067490,4294
2024,50039149,51396
2024,60197480,9994
2024,60211794,110443
2024,50072430,12275
2024,60240574,17428
2024,60276724,7062
2024,60075904,19476
2024,60079215,317412
2024,60164736,8762
2024,50015225,86909
2024,60162202,29484
2024,60136851,20317
2024,60055605,24268
2024,50073324,63365547
2024,60212337,400072
2024,60195873,1297
2024,60082595,84966
2024,60223225,7918
2024,60095654,23547
2024,60214348,19
2024,60127978,3847
2024,60205562,4413
2024,60212506,8
2024,60275259,10765
2024,60199111,152523
2024,60188800,1990
2024,60097960,1253141
2024,60193152,19438
2024,60080322,271811
2024,50042358,5871
2024,60210054,14066
2024,60075596,1332
2024,50069949,185206356
2024,60122907,13321
2024,50067347,1241
2024,60081317,1264353
2024,60065324,28843
2024,60125721,55171
2024,60195826,291137
2024,60232125,44
2024,60212339,51424
2024,60169705,14703
2024,60242618,26
2024,60198824,26641
2024,50032961,69982
2024,60199224,5892
2024,50065471,87092
2024,60053085,52222
2024,50045492,35280
2024,50057980,14426
2024,60126843,112633
2024,60240036,315993
2024,60063921,438609
2024,50000623,14657
2024,60171336,74694
2024,60210031,3877
2024,50045266,2585
2024,50073642,39079
2024,60189064,8595
2024,60137901,266
2024,60194764,225453
2024,50069936,11406
2024,60239262,26256
2024,60098745,1358572
2024,60233862,70437
2024,60100078,78047
2024,60061312,3521
2024,60240303,109415
2024,60214189,25392
2024,60238661,47418
2024,60272430,6596
2024,60230611,7965
2024,60206380,116
2024,50081263,63032
2024,60213151,1328131
2024,60046975,19747
2024,60188940,73255
2024,60128549,79
2024,60126041,26042
2024,60097999,60169
2024,60258053,2085
2024,60046740,16608
2024,60211581,701
